Id,R,Nome,Squadra,Pv,Mv,Fm,Gf,Gs,Rp,Rc,R+,R-,Ass,Amm,Esp,Au,Season
5882,A,MOTA,Monza,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24
6205,A,MULATTIERI,Sassuolo,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
6207,A,ALMQVIST,Lecce,2,6.5,8,1,0,0,0,0,0,0,0,0,0,2023-24
6439,A,CHEDDIRA,Frosinone,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
6459,A,KARLSSON,Bologna,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
2097,A,KEAN,Verona,19,5.68,6.18,4,0,0,0,0,0,0,5,0,0,2017-18
2097,A,KEAN,Juventus,10,6.35,8.05,6,0,0,0,0,0,0,2,0,0,2018-19
2097,A,KEAN,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2097,A,KEAN,Juventus,25,5.96,6.56,5,0,0,0,0,0,2,5,0,0,2021-22
2097,A,KEAN,Juventus,23,5.89,6.52,6,0,0,0,0,0,0,5,1,0,2022-23
2097,A,KEAN,Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
2325,A,KARAMOH,Inter,11,5.95,6.23,1,0,0,0,0,0,0,0,0,0,2017-18
2325,A,KARAMOH,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-19
2325,A,KARAMOH,Parma,21,5.81,6.12,2,0,0,0,0,0,1,3,0,0,2020-21
2325,A,KARAMOH,Torino,15,6.1,6.83,4,0,0,0,0,0,0,2,0,0,2022-23
2325,A,KARAMOH,Torino,2,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
5471,A,DJURIC,Salernitana,32,6.05,6.55,4,0,0,1,1,0,4,6,0,0,2021-22
5471,A,DJURIC,Verona,24,5.98,6.06,1,0,0,0,0,0,0,3,0,0,2022-23
5471,A,DJURIC,Verona,2,6.25,6.25,0,0,0,0,0,0,0,0,0,0,2023-24
6213,A,BRENNER,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
505,A,BONAZZOLI,SPAL,5,5.7,5.7,0,0,0,0,0,0,0,0,0,0,2017-18
505,A,BONAZZOLI,Torino,15,5.97,6.53,2,0,0,0,0,0,3,2,0,0,2020-21
505,A,BONAZZOLI,Salernitana,31,6.23,7.1,8,0,0,2,2,0,0,6,0,0,2021-22
505,A,BONAZZOLI,Salernitana,21,6,6.36,2,0,0,0,0,0,2,1,0,0,2022-23
505,A,BONAZZOLI,Verona,2,6.5,8,1,0,0,0,0,0,0,0,0,0,2023-24
643,A,DEFREL,Roma,12,5.58,5.79,0,0,0,1,1,0,0,1,0,0,2017-18
643,A,DEFREL,Sampdoria,35,5.97,6.94,11,0,0,0,0,0,2,2,0,0,2018-19
643,A,DEFREL,Sassuolo,28,5.93,6.3,3,0,0,0,0,0,2,1,0,0,2020-21
643,A,DEFREL,Sassuolo,30,5.85,6.08,2,0,0,0,0,0,2,3,0,0,2021-22
643,A,DEFREL,Sassuolo,25,5.74,5.96,2,0,0,0,0,0,1,3,0,0,2022-23
643,A,DEFREL,Sassuolo,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
1857,C,"DI FRANCESCO F.",Bologna,22,6.05,6.23,1,0,0,0,0,0,3,4,0,0,2017-18
1857,A,"DI FRANCESCO F.",Sassuolo,16,5.84,6.28,2,0,0,0,0,0,2,2,0,0,2018-19
1857,A,"DI FRANCESCO F.",Empoli,25,6.12,6.68,5,0,0,0,0,0,0,2,0,0,2021-22
1857,A,"DI FRANCESCO F.",Lecce,34,5.93,6.1,2,0,0,0,0,0,2,5,0,0,2022-23
1857,A,"DI FRANCESCO F.",Lecce,1,7,10,1,0,0,0,0,0,0,0,0,0,2023-24
4371,A,RASPADORI,Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0,2018-19
4371,A,RASPADORI,Sassuolo,20,6.28,7.15,6,0,0,0,0,0,0,1,0,0,2020-21
4371,A,RASPADORI,Sassuolo,36,6.07,6.89,10,0,0,0,0,0,4,7,1,0,2021-22
4371,A,RASPADORI,Napoli,23,5.89,6.22,2,0,0,0,0,0,2,1,0,0,2022-23
4371,A,RASPADORI,Napoli,2,5.75,4.25,0,0,0,1,0,1,0,0,0,0,2023-24
4923,A,COLOMBO,Milan,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2020-21
4923,A,COLOMBO,Lecce,26,5.94,6.37,5,0,0,2,1,1,1,4,0,0,2022-23
4923,A,COLOMBO,Monza,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6001,A,BANDA,Lecce,32,6.05,6.17,2,0,0,0,0,0,1,6,0,0,2022-23
6001,A,BANDA,Lecce,2,6.5,7,0,0,0,0,0,0,1,0,0,0,2023-24
2103,A,PELLEGRI,Genoa,4,6,7.25,2,0,0,0,0,0,0,2,0,0,2017-18
2103,A,PELLEGRI,Torino,10,5.9,6.15,1,0,0,0,0,0,0,1,0,0,2021-22
2103,A,PELLEGRI,Torino,11,6,6.5,2,0,0,0,0,0,1,3,0,0,2022-23
2103,A,PELLEGRI,Torino,2,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2023-24
2762,A,KOUAME',Genoa,38,6.07,6.46,4,0,0,0,0,0,5,4,0,0,2018-19
2762,A,KOUAME',Fiorentina,23,5.7,5.83,1,0,0,0,0,0,1,4,0,0,2020-21
2762,A,KOUAME',Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22
2762,A,KOUAME',Fiorentina,28,6.11,6.62,4,0,0,0,0,0,5,5,0,0,2022-23
2762,A,KOUAME',Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5297,A,LUVUMBO,Cagliari,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21
5297,A,LUVUMBO,Cagliari,2,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
4359,A,PICCOLI,Atalanta,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2018-19
4359,A,PICCOLI,Spezia,14,6.07,7.14,5,0,0,0,0,0,0,0,0,0,2020-21
4359,A,PICCOLI,Genoa,8,5.69,6.06,1,0,0,0,0,0,0,0,0,0,2021-22
4359,A,PICCOLI,Empoli,16,5.84,6.22,2,0,0,0,0,0,0,0,0,0,2022-23
4359,A,PICCOLI,Lecce,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24
5676,A,SUCCESS,Udinese,19,6.26,6.82,2,0,0,0,0,0,6,1,1,0,2021-22
5676,A,SUCCESS,Udinese,30,5.93,6.17,1,0,0,0,0,0,6,4,0,0,2022-23
5676,A,SUCCESS,Udinese,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24
5842,A,BOTHEIM,Salernitana,17,5.85,6.15,1,0,0,0,0,0,3,2,0,0,2022-23
5842,A,BOTHEIM,Salernitana,2,5.25,5,0,0,0,0,0,0,0,1,0,0,2023-24
6119,A,SOLBAKKEN,Roma,9,5.94,6.39,1,0,0,0,0,0,2,2,0,0,2022-23
6119,A,SOLBAKKEN,Roma,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2023-24
6215,A,LUCCA,Udinese,2,6.25,6.75,0,0,0,0,0,0,1,0,0,0,2023-24
5364,A,CASO,Genoa,1,6.5,6.5,0,0,0,0,0,0,0,0,0,0,2020-21
5364,A,CASO,Frosinone,1,6.5,6.5,0,0,0,0,0,0,0,0,0,0,2023-24
90,A,LASAGNA,Udinese,29,6.19,7.45,12,0,0,0,0,0,1,1,0,0,2017-18
90,A,LASAGNA,Udinese,34,5.69,6.13,6,0,0,1,0,1,1,2,0,0,2018-19
90,A,LASAGNA,Verona,34,5.63,5.97,4,0,0,0,0,0,0,1,0,0,2020-21
90,A,LASAGNA,Verona,26,5.92,6.25,2,0,0,0,0,0,3,1,0,0,2021-22
90,A,LASAGNA,Verona,24,5.77,5.9,1,0,0,0,0,0,1,2,0,0,2022-23
90,A,LASAGNA,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
2190,A,"CODA M.",Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5500,A,CANCELLIERI,Verona,5,6.1,6.6,1,0,0,0,0,0,0,1,0,0,2021-22
5500,A,CANCELLIERI,Lazio,6,5.83,5.83,0,0,0,0,0,0,0,4,0,0,2022-23
5500,A,CANCELLIERI,Empoli,2,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2023-24
5807,A,JOVANE,Lazio,3,5.83,6.83,1,0,0,0,0,0,0,0,0,0,2021-22
5807,A,JOVANE,Salernitana,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
247,A,PAVOLETTI,Cagliari,33,5.91,6.79,11,0,0,0,0,0,0,8,0,0,2017-18
247,A,PAVOLETTI,Cagliari,32,6.09,7.53,16,0,0,0,0,0,1,6,0,0,2018-19
247,A,PAVOLETTI,Cagliari,22,5.98,6.5,4,0,0,0,0,0,3,8,0,0,2020-21
247,A,PAVOLETTI,Cagliari,28,5.89,6.32,5,0,0,0,0,0,1,9,0,0,2021-22
247,A,PAVOLETTI,Cagliari,2,6,5.75,0,0,0,0,0,0,0,1,0,0,2023-24
5734,A,SOULE',Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-22
5734,A,SOULE',Juventus,7,6.14,6.57,1,0,0,0,0,0,0,0,0,0,2022-23
5734,A,SOULE',Frosinone,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5845,A,"ALVAREZ A.",Sassuolo,10,5.95,6.35,1,0,0,0,0,0,1,1,0,0,2022-23
5845,A,"ALVAREZ A.",Sassuolo,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6214,A,CUNI,Frosinone,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
2466,A,ORIGI,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
2466,A,ORIGI,Milan,21,5.74,6.05,2,0,0,0,0,0,1,1,0,0,2022-23
2466,A,ORIGI,Milan,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
4463,A,ESPOSITO,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
4463,A,ESPOSITO,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21
4463,A,ESPOSITO,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5446,A,"VAN HOOIJDONK",Bologna,1,6,6,0,0,0,0,0,0,0,0,0,0,2021-22
5446,A,"VAN HOOIJDONK",Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5806,A,SECK,Torino,3,6,6,0,0,0,0,0,0,0,0,0,0,2021-22
5806,A,SECK,Torino,9,6.06,6.06,0,0,0,0,0,0,0,0,0,0,2022-23
6217,D,BISSECK,Inter,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5806,A,SECK,Torino,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6204,A,KVERNADZE,Frosinone,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2023-24
281,A,PUSCAS,Benevento,11,5.45,5.73,1,0,0,0,0,0,0,0,0,0,2017-18
281,A,PUSCAS,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5439,A,KALLON,Genoa,1,6.5,6.5,0,0,0,0,0,0,0,0,0,0,2020-21
5439,A,KALLON,Genoa,13,5.88,5.85,0,0,0,0,0,0,1,3,0,0,2021-22
5439,A,KALLON,Verona,22,5.84,6,1,0,0,0,0,0,1,1,0,0,2022-23
5439,A,KALLON,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5506,A,EKUBAN,Genoa,29,5.71,5.84,1,0,0,0,0,0,2,2,0,0,2021-22
5506,A,EKUBAN,Genoa,2,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
5776,A,CEIDE,Sassuolo,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2021-22
5776,C,CEIDE,Sassuolo,14,5.89,5.96,0,0,0,0,0,0,1,0,0,0,2022-23
5776,A,CEIDE,Sassuolo,1,5.5,5.5,0,0,0,0,0,0,0,0,0,0,2023-24
6243,A,BORRELLI,Frosinone,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
2444,A,KRAMARIC,Hoffenheim,0,0,0,0,0,0,0,0,0,0,0,0,0,2019-20
6250,A,MARIC,Monza,2,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
6395,A,"SHPENDI S.",Empoli,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2023-24
6418,A,BURNETE,Lecce,1,6,6,0,0,0,0,0,0,0,0,0,0,2023-24
472,A,DESTRO,Bologna,25,5.8,6.54,6,0,0,0,0,0,2,3,0,0,2017-18
472,A,DESTRO,Bologna,9,6.28,7.56,4,0,0,0,0,0,1,3,0,0,2018-19
472,A,DESTRO,Genoa,25,6.16,7.42,11,0,0,0,0,0,1,5,0,0,2020-21
472,A,DESTRO,Genoa,27,6.02,6.98,9,0,0,0,0,0,1,4,0,0,2021-22
472,A,DESTRO,Empoli,10,5.7,5.9,1,0,0,0,0,0,0,3,0,0,2022-23
472,A,DESTRO,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
2122,A,"LATTE LATH",Atalanta,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5060,A,"AKE' M.",Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21
5060,A,"AKE' M.",Juventus,2,6,5.75,0,0,0,0,0,0,0,1,0,0,2021-22
5060,A,"AKE' M.",Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5391,A,KOKORIN,Fiorentina,4,5.75,5.62,0,0,0,0,0,0,0,1,0,0,2020-21
5391,A,KOKORIN,Fiorentina,2,6,6,0,0,0,0,0,0,0,1,0,0,2021-22
5391,A,KOKORIN,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-23
5391,A,KOKORIN,Fiorentina,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5395,A,BRAAF,Udinese,3,6.17,7.17,1,0,0,0,0,0,0,0,0,0,2020-21
5395,A,BRAAF,Verona,6,5.58,5.5,0,0,0,0,0,0,0,1,0,0,2022-23
5395,A,BRAAF,Verona,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5436,A,RAIMONDO,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21
5436,A,RAIMONDO,Bologna,1,6,6,0,0,0,0,0,0,0,0,0,0,2021-22
5436,A,RAIMONDO,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-23
5436,A,RAIMONDO,Bologna,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5505,A,"KAIO JORGE",Juventus,2,5.75,5.75,0,0,0,0,0,0,0,0,0,0,2021-22
5505,A,"KAIO JORGE",Juventus,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-23
5505,A,"KAIO JORGE",Frosinone,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5837,A,"VOELKERLING PERSSON",Lecce,3,5.83,5.83,0,0,0,0,0,0,0,0,0,0,2022-23
5837,A,"VOELKERLING PERSSON",Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5843,A,"VALENCIA D.",Salernitana,6,5.67,5.58,0,0,0,0,0,0,0,1,0,0,2022-23
5843,A,"VALENCIA D.",Salernitana,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
5874,A,"RODRIGUEZ P.",Lecce,3,6,6,0,0,0,0,0,0,0,0,0,0,2022-23
5874,A,"RODRIGUEZ P.",Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
2870,D,TROOST-EKONG,Udinese,35,5.79,5.73,0,0,0,0,0,0,0,4,0,0,2018-19
2870,D,TROOST-EKONG,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0,2020-21
2870,D,TROOST-EKONG,Salernitana,8,5.94,6.25,1,0,0,0,0,0,0,1,0,0,2022-23
6011,A,EKONG,Empoli,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6160,A,VIVALDO,Udinese,1,6,6,0,0,0,0,0,0,0,0,0,0,2022-23
6160,A,VIVALDO,Udinese,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6242,A,BIDAOUI,Frosinone,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6247,A,YALCIN,Genoa,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6249,A,DIAW,Monza,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6419,A,CORFITZEN,Lecce,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6425,A,IKWUEMESI,Salernitana,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6427,A,STEWART,Salernitana,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-24
6434,A,YILDIZ,Juventus,0,0,0,0,0,0,0,0,0,0,1,0,0,2023-24
